FNA File,Organism_BS,Organism_AS,Filename_BS,Filename_AS,Assembly-name_AS,Strain_AS,Taxid_AS,BioSample_AS,BioProject_AS,Submitter_AS,Date_AS,Assembly-type_AS,Release-type_AS,Assembly-level_AS,Genome-representation_AS,Assembly-method_AS,Genome-coverage_AS,Sequencing-technology_AS,RefSeq-category_AS,GenBank-assembly-accession_AS,RefSeq-assembly-accession_AS,RefSeq-assembly-and-GenBank-assemblies-identical_AS,BioSample_BS,SampleName_BS,SRA_BS,/strain_BS,/collection-date_BS,/broad-scale-environmental-context_BS,/local-scale-environmental-context_BS,/environmental-medium_BS,/geographic-location_BS,/host_BS,/isolation-and-growth-condition_BS,/latitude-and-longitude_BS,/number-of-replicons_BS,/reference-for-biomaterial_BS,WGS-project_AS,Expected-final-version_AS,Relation-to-type-material_AS,/type-material_BS,/isolation-source_BS,/collected-by_BS,/sample-type_BS,/culture-collection_BS,/biomaterial-provider_BS,/Assembly-Method_BS,/Assembly-Name_BS,/Genome-Coverage_BS,/Sequencing-Technology_BS,/identified-by_BS,/host-disease_BS,Isolate_AS,Excluded-from-RefSeq_AS,/enviironmental-sample_BS,/metagenomic_BS,/isolate_BS,/note_BS,Single-cell-amplification_AS,/investigation-type_BS,/project-name_BS,/environmental-package_BS,/host-tissue-sampled_BS,/sample-name_BS,/estimated-size_BS,/locus_tag_prefix_BS,/altitude_BS,/temperature_BS,/Host-health_BS,/host-description_BS,/Alias_BS,/Broker-name_BS,/ENA-checklist_BS,/INSDC-center-alias_BS,/INSDC-center-name_BS,/INSDC-first-public_BS,/INSDC-last-update_BS,/INSDC-status_BS,/SRA-accession_BS,/Title_BS,/host-growth-conditions_BS,/host-life-stage_BS,/host-sex_BS,/genotype_BS,/Misc._BS,/sub-species_BS,/component-organism_BS,/substrain_BS,/subsource-note_BS,Reference-guided-assembly_AS,/finishing-strategy-(depth-of-coverage)_BS,/sop_BS,/project_type_BS,/source-material-identifiers_BS,/misc_param:-HMP-body-site_BS,/nucleic-acid-extraction_BS,/host-taxonomy-ID_BS,/assembly_BS,/misc_param:-HMP-supersite_BS,/sequencing-method_BS
LaKunkeei_NN5.fna,Lactobacillus kunkeei,Lactobacillus kunkeei (firmicutes),LaKunkeei_NN5_BS.txt,LaKunkeei_NN5_AS.txt,ASM593091v1,UASWS1867-NN5,148814,SAMN11607713,PRJNA542049,University of Applied Sciences and Arts Western Switzerland hepia,6/3/19,na,major,Contig,full,SPAdes v. 3.13.0,220x,Illumina,N/A,GCA_005930915.1,GCF_005930915.1,yes,SAMN11607713,LKNN5,SRS4751757,UASWS1867-NN5,2018,N/A,N/A,N/A,Switzerland: Lullier,Apis mellifera,N/A,46.225376 N 6.251986 E,N/A,N/A,VBSD01,no,N/A,N/A,gastrointestinal tract,Crovadore,genomic DNA,N/A,Plants and pathogens group,N/A,N/A,N/A,N/A,Crovadore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,478 m,34°C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaKunkeei_O29.fna,Lactobacillus kunkeei,Lactobacillus kunkeei (firmicutes),LaKunkeei_O29_BS.txt,LaKunkeei_O29_AS.txt,ASM991077v1,O29,148814,SAMN11831833,PRJNA544274,University of Surrey,1/21/20,na,major,Contig,full,SPAdes v. 3.13.0,20x,Illumina MiSeq,N/A,GCA_009910775.1,GCF_009910775.1,yes,SAMN11831833,Lactobacillus_kunkeei_O29,SRS4806534,O29,2015,N/A,N/A,N/A,United Kingdom,N/A,N/A,N/A,N/A,N/A,VCSE01,yes,N/A,N/A,pollen (bee bread) from beehive,N/A,pollen (bee bread),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaKunkeei_YH15.fna,Lactobacillus kunkeei DSM 12361 = ATCC 700308,Lactobacillus kunkeei DSM 12361 = ATCC 700308 (firmicutes),LaKunkeei_YH15_BS.txt,LaKunkeei_YH15_AS.txt,ASM128126v1,YH-15,1423768,SAMN03275719,PRJNA270974,Uppsala university,9/11/15,na,major,Contig,full,Velvet v. 1.1.06,200.0x,Illumina MiSeq,N/A,GCA_001281265.1,GCF_001281265.1,yes,SAMN03275719,LK,SRS815109,YH-15,1996,N/A,N/A,N/A,USA: California,N/A,N/A,N/A,N/A,N/A,JXDB01,yes,assembly from type material,type strain of Lactobacillus kunkeei,spoiled wine fermentation,N/A,cell culture,ATCC:700308,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMellifer_Bin4.fna,Lactobacillus mellifer,Lactobacillus mellifer (firmicutes),LaMellifer_Bin4_BS.txt,LaMellifer_Bin4_AS.txt,ASM97079v1,Bin4,1218492,SAMN03275731,PRJNA257185,Uppsala university,4/13/15,na,major,Scaffold,full,Newbler v. 2.6,217.0x,Illumina MiSeq; 454,Representative Genome,GCA_000970795.1,GCF_000970795.1,yes,SAMN03275731,Bin4,SRS811915,Bin4,2008,N/A,N/A,N/A,Sweden:Jonstorp,Apis mellifera,N/A,N/A,N/A,N/A,JXJQ01,N/A,N/A,N/A,gut,"Alejandra Vasquez, Tobias Olofsson",cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMellis_ESL0294.fna,Lactobacillus mellis,Lactobacillus mellis (firmicutes),LaMellis_ESL0294_BS.txt,LaMellis_ESL0294_AS.txt,ASM1334692v1,ESL0294,1218508,SAMN13893453,PRJNA598094,University of Lausanne,6/15/20,na,major,Contig,full,SPAdes v. 3.10.1,250x,MiSeq,N/A,GCA_013346925.1,GCF_013346925.1,yes,SAMN13893453,ESL0294,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN13893453; Sample name: ESL0294",ESL0294,Nov-16,gut microbiome,adult honey bee worker gut,gut tissue,Switzerland: Lausanne,Apis mellifera,"MRSA, 34C, microaerophilic",46.52 N 6.58 E,1,Reference genomes for comparative metagenomics of social bee microbiota,JAAEEA01,yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMellis_ESL0295.fna,Lactobacillus mellis,Lactobacillus mellis (firmicutes),LaMellis_ESL0295_BS.txt,LaMellis_ESL0295_AS.txt,ASM1334505v1,ESL0295,1218508,SAMN13893454,PRJNA598094,University of Lausanne,6/15/20,na,major,Contig,full,SPAdes v. 3.10.1,260x,MiSeq,N/A,GCA_013345055.1,GCF_013345055.1,yes,SAMN13893454,ESL0295,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN13893454; Sample name: ESL0295",ESL0295,Nov-16,gut microbiome,adult honey bee worker gut,gut tissue,Switzerland: Lausanne,Apis mellifera,"MRSA, 34C, microaerophilic",46.52 N 6.58 E,1,Reference genomes for comparative metagenomics of social bee microbiota,JAAEDZ01,yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMellis_ESL0394.fna,Lactobacillus mellis,Lactobacillus mellis (firmicutes),LaMellis_ESL0394_BS.txt,LaMellis_ESL0394_AS.txt,ASM1334708v1,ESL0394,1218508,SAMN13893455,PRJNA598094,University of Lausanne,6/15/20,na,major,Contig,full,SPAdes v. 3.10.1,254x,MiSeq,N/A,GCA_013347085.1,GCF_013347085.1,yes,SAMN13893455,ESL0394,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN13893455; Sample name: ESL0394",ESL0394,Nov-16,gut microbiome,adult honey bee worker gut,gut tissue,Switzerland: Lausanne,Apis mellifera,"MRSA, 34C, microaerophilic",46.52 N 6.58 E,1,Reference genomes for comparative metagenomics of social bee microbiota,JAAEDY01,yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMellis_ESL0449.fna,Lactobacillus mellis,Lactobacillus mellis (firmicutes),LaMellis_ESL0449_BS.txt,LaMellis_ESL0449_AS.txt,ASM1334690v1,ESL0449,1218508,SAMN13893456,PRJNA598094,University of Lausanne,6/15/20,na,major,Contig,full,HGAP v. HGAP.3,321x,MiSeq,N/A,GCA_013346905.1,GCF_013346905.1,yes,SAMN13893456,ESL0449,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN13893456; Sample name: ESL0449",ESL0449,Nov-17,gut microbiome,adult honey bee worker gut,gut tissue,Japan: Tsukuba,Apis cerana,"MRSA, 34C, anaerobic",36.02 N 140.06 E,1,Reference genomes for comparative metagenomics of social bee microbiota,JAAEDX01,yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMellis_Hon2.fna,Lactobacillus mellis,Lactobacillus mellis (firmicutes),LaMellis_Hon2_BS.txt,LaMellis_Hon2_AS.txt,ASM96724v1,Hon2,1218508,SAMN03271966,PRJNA257182,Uppsala university,3/31/15,na,major,Scaffold,full,Newbler v. 2.6,166.0x,454; Illumina MiSeq,Representative Genome,GCA_000967245.1,GCF_000967245.1,yes,SAMN03271966,Hon2,SRS811914,Hon2,2008,N/A,N/A,N/A,Sweden: Jonstorp,Apis mellifera,N/A,N/A,N/A,N/A,JXBZ01,yes,N/A,N/A,gut,"Alejandra Vasquez, Tobias Olofsson",cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelliventris_ESL0184.fna,Lactobacillus melliventris,Lactobacillus melliventris (firmicutes),LaMelliventris_ESL0184_BS.txt,LaMelliventris_ESL0184_AS.txt,ASM320282v1,ESL0184,1218507,SAMN07311027,PRJNA471810,University of Lausanne,6/8/18,na,major,Contig,full,HGAP v. 2.3,320.0x,PacBio,N/A,GCA_003202825.1,GCF_003202825.1,yes,SAMN07311027,Lactobacillus melliventris ESL0184,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN07311027; Sample name: Lactobacillus melliventris ESL0184",ESL0184,12-Dec-14,gut microbiome,gut of honey bee,gut,Switzerland: Lausanne,Apis mellifera,"MRSA, 34C, anaerobe",46.52 N 6.58 E,1,Comparative genomics of Lactobacilli from the gut of honey bees and bumble bees,QGLG01,yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelliventris_ESL0393.fna,Lactobacillus melliventris,Lactobacillus melliventris (firmicutes),LaMelliventris_ESL0393_BS.txt,LaMelliventris_ESL0393_AS.txt,ASM1334693v1,ESL0393,1218507,SAMN13893448,PRJNA598094,University of Lausanne,6/15/20,na,major,Contig,full,SPAdes v. 3.10.1,205x,MiSeq,N/A,GCA_013346935.1,GCF_013346935.1,yes,SAMN13893448,ESL0393,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN13893448; Sample name: ESL0393",ESL0393,Aug-17,gut microbiome,adult honey bee worker gut,gut tissue,Switzerland: Lausanne,Apis mellifera,"MRSA, 34C, microaerophilic",46.52 N 6.58 E,1,Reference genomes for comparative metagenomics of social bee microbiota,JAAEEB01,yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LaMelliventris_Hma8.fna,Lactobacillus melliventris,Lactobacillus melliventris (firmicutes),LaMelliventris_Hma8_BS.txt,LaMelliventris_Hma8_AS.txt,ASM97077v1,Hma8,1218507,SAMN03275746,N/A,Uppsala university,4/13/15,na,major,Scaffold,full,Newbler v. 2.6,140.0x,454; Illumina MiSeq,Representative Genome,GCA_000970775.1,GCF_000970775.1,yes,SAMN03275746,Hma8,SRS811908,Hma8,2008,N/A,N/A,N/A,Sweden:Jonstorp,Apis mellifera,N/A,N/A,N/A,N/A,JXLI01,N/A,N/A,N/A,gut,"Alejandra Vasquez, Tobias Olofsson",cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MePlutonius_119.fna,Melissococcus plutonius,Melissococcus plutonius (firmicutes),MePlutonius_119_BS.txt,MePlutonius_119_AS.txt,ASM104751v1,119,33970,SAMN03103710,PRJNA263543,Goettingen Genomics Laboratory,7/7/15,na,major,Contig,full,SPAdes v. 3.0.0,103x,Illumina,N/A,GCA_001047515.1,GCF_001047515.1,yes,SAMN03103710,Melissococcus plutonius 119,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03103710; Sample name: Melissococcus plutonius 119",119,2011,N/A,N/A,N/A,Switzerland,honey bee,N/A,N/A,N/A,N/A,JSBB01,yes,N/A,N/A,EFB infected honey bee larva,N/A,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,EFB infected larva,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MePlutonius_211.fna,Melissococcus plutonius,Melissococcus plutonius (firmicutes),MePlutonius_211_BS.txt,MePlutonius_211_AS.txt,ASM104745v1,21.1,33970,SAMN03103707,PRJNA263540,Goettingen Genomics Laboratory,7/7/15,na,major,Contig,full,SPAdes v. 3.0.0,338x,Illumina,N/A,GCA_001047455.1,GCF_001047455.1,yes,SAMN03103707,Melissococcus plutonius 21.1,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03103707; Sample name: Melissococcus plutonius 21.1",21.1,2011,N/A,N/A,N/A,Switzerland,honey bee,N/A,N/A,N/A,N/A,JSAY01,yes,N/A,N/A,EFB infected honey bee larva,N/A,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,EFB infected larva,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MePlutonius_493.fna,Melissococcus plutonius,Melissococcus plutonius (firmicutes),MePlutonius_493_BS.txt,MePlutonius_493_AS.txt,ASM104739v1,49.3,33970,SAMN03103709,PRJNA263542,Goettingen Genomics Laboratory,7/8/15,na,major,Contig,full,SPAdes v. 3.0.0,102x,Illumina,N/A,GCA_001047395.1,GCF_001047395.1,yes,SAMN03103709,Melissococcus plutonius 49.3,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03103709; Sample name: Melissococcus plutonius 49.3",49.3,2011,N/A,N/A,N/A,Switzerland,honey bee,N/A,N/A,N/A,N/A,JSBA01,yes,N/A,N/A,EFB infected honey bee larva,N/A,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,EFB infected larva,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MePlutonius_60.fna,Melissococcus plutonius,Melissococcus plutonius (firmicutes),MePlutonius_60_BS.txt,MePlutonius_60_AS.txt,ASM104754v1,60,33970,SAMN03103713,PRJNA263546,Goettingen Genomics Laboratory,7/7/15,na,major,Contig,full,SPAdes v. 3.1.1,185x,Illumina,N/A,GCA_001047545.1,GCF_001047545.1,yes,SAMN03103713,Melissococcus plutonius 60,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03103713; Sample name: Melissococcus plutonius 60",60,2011,N/A,N/A,N/A,Switzerland,honey bee,N/A,N/A,N/A,N/A,JSBE01,yes,N/A,N/A,EFB infected honey bee larva,N/A,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,EFB infected larva,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MePlutonius_7645B.fna,Melissococcus plutonius,Melissococcus plutonius (firmicutes),MePlutonius_7645B_BS.txt,MePlutonius_7645B_AS.txt,ASM104746v1,764-5B,33970,SAMN03103704,PRJNA263537,Goettingen Genomics Laboratory,7/7/15,na,major,Contig,full,SPAdes v. 3.0.0,652x,Illumina,N/A,GCA_001047465.1,GCF_001047465.1,yes,SAMN03103704,Melissococcus plutonius 764-5B,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03103704; Sample name: Melissococcus plutonius 764-5B",764-5B,2010,N/A,N/A,N/A,Norway,honey bee,N/A,N/A,N/A,N/A,JSAV01,yes,N/A,N/A,EFB infected honey bee larva,EFB,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,EFB infected larva,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MePlutonius_7656B.fna,Melissococcus plutonius,Melissococcus plutonius (firmicutes),MePlutonius_7656B_BS.txt,MePlutonius_7656B_AS.txt,ASM104743v1,765-6B,33970,SAMN03103706,PRJNA263539,Goettingen Genomics Laboratory,7/7/15,na,major,Contig,full,SPAdes v. 3.0.0,1040.0x,Illumina,N/A,GCA_001047435.1,GCF_001047435.1,yes,SAMN03103706,Melissococcus plutonius 765-6B,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03103706; Sample name: Melissococcus plutonius 765-6B",765-6B,2010,N/A,N/A,N/A,Norway,honey bee,N/A,N/A,N/A,N/A,JSAX01,yes,N/A,N/A,EFB infected honey bee larva,N/A,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,EFB infected larva,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MePlutonius_82.fna,Melissococcus plutonius,Melissococcus plutonius (firmicutes),MePlutonius_82_BS.txt,MePlutonius_82_AS.txt,ASM104759v1,82,33970,SAMN03103714,PRJNA263547,Goettingen Genomics Laboratory,7/7/15,na,major,Contig,full,SPAdes v. 3.1.1,202x,Illumina,N/A,GCA_001047595.1,GCF_001047595.1,yes,SAMN03103714,Melissococcus plutonius 82,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03103714; Sample name: Melissococcus plutonius 82",82,2011,N/A,N/A,N/A,Switzerland,honey bee,N/A,N/A,N/A,N/A,JSBF01,yes,N/A,N/A,EFB infected honey bee larva,N/A,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,EFB infected larva,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MePlutonius_900.fna,Melissococcus plutonius,Melissococcus plutonius (firmicutes),MePlutonius_900_BS.txt,MePlutonius_900_AS.txt,ASM104744v1,90,33970,SAMN03103708,PRJNA263541,Goettingen Genomics Laboratory,7/7/15,na,major,Contig,full,SPAdes v. 3.0.0,102x,Illumina,N/A,GCA_001047445.1,GCF_001047445.1,yes,SAMN03103708,Melissococcus plutonius 90.0,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03103708; Sample name: Melissococcus plutonius 90.0",90,2011,N/A,N/A,N/A,Switzerland,honey bee,N/A,N/A,N/A,N/A,JSAZ01,yes,N/A,N/A,EFB infected honey bee larva,N/A,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,EFB infected larva,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MePlutonius_ATCC35311.fna,Melissococcus plutonius ATCC 35311,Melissococcus plutonius ATCC 35311 (firmicutes),MePlutonius_ATCC35311_BS.txt,MePlutonius_ATCC35311_AS.txt,ASM27018v1,ATCC 35311,940190,SAMD00060979,PRJDA61383,National Center for Global Health and Medicine,5/9/11,na,major,Chromosome,full,GS De Novo Assembler v. 2.0.01.14,44x,ABI3730xl; Roche 454,N/A,GCA_000270185.1,GCF_000270185.1,yes,"Neither pattern for BioSample (""BioSample: (.*?); "" NOR ""BioSample: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMD00060979","Neither pattern for SampleName (""Sample name: (.*?); "" NOR ""Sample name: (.*)"") found a match. Here is the whole line: Identifiers: BioSample: SAMD00060979","Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMD00060979",ATCC 35311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,assembly from type material,type strain of Melissococcus plutonius,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,AP012200-AP012201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
